	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV15234	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV15235	Bacteria	NA	NA	NA	NA	NA	NA
ASV15236	Bacteria	NA	NA	NA	NA	NA	NA
ASV15237	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV15238	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	NA
ASV15239	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV15240	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV15241	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15242	Bacteria	NA	NA	NA	NA	NA	NA
ASV15243	Bacteria	NA	NA	NA	NA	NA	NA
ASV15244	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15245	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	NA	NA
ASV15246	Bacteria	NA	NA	NA	NA	NA	NA
ASV15247	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15248	Archaea	NA	NA	NA	NA	NA	NA
ASV15249	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15250	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV15251	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	NA
ASV15252	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
ASV15253	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15254	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
ASV15255	Bacteria	NA	NA	NA	NA	NA	NA
ASV15257	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15258	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15259	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA	NA
ASV15260	Bacteria	NA	NA	NA	NA	NA	NA
ASV15261	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15262	Archaea	NA	NA	NA	NA	NA	NA
ASV15264	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Rs-M59_termite_group	NA	NA
ASV15265	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
ASV15266	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15267	Bacteria	Chloroflexi	Anaerolineae	NA	NA	NA	NA
ASV15269	Bacteria	NA	NA	NA	NA	NA	NA
ASV15270	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	NA
ASV15271	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	NA	NA	NA
ASV15272	Bacteria	Fibrobacterota	Chitinivibrionia	Chitinivibrionales	Chitinivibrionaceae	NA	NA
ASV15273	Bacteria	NA	NA	NA	NA	NA	NA
ASV15274	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	NA	NA	NA
ASV15275	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	DBS1	NA
ASV15276	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	NA	NA
ASV15277	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15278	Bacteria	NA	NA	NA	NA	NA	NA
ASV15279	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15280	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15281	Bacteria	NA	NA	NA	NA	NA	NA
ASV15282	Bacteria	NA	NA	NA	NA	NA	NA
ASV15283	Bacteria	NA	NA	NA	NA	NA	NA
ASV15284	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15285	Bacteria	NA	NA	NA	NA	NA	NA
ASV15286	Bacteria	NA	NA	NA	NA	NA	NA
ASV15287	Bacteria	NA	NA	NA	NA	NA	NA
ASV15288	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV15289	Bacteria	NA	NA	NA	NA	NA	NA
ASV15290	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	NA	NA
ASV15291	Bacteria	NA	NA	NA	NA	NA	NA
ASV15292	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15293	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV15294	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV15295	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15296	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV15297	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15298	Bacteria	Proteobacteria	Gammaproteobacteria	Milano-WF1B-44	NA	NA	NA
ASV15299	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA286-E23	NA	NA
ASV15300	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV15301	Bacteria	PAUC34f	NA	NA	NA	NA	NA
ASV15302	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV15303	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	NA	NA
ASV15304	Bacteria	NA	NA	NA	NA	NA	NA
ASV15305	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15306	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15308	Bacteria	NA	NA	NA	NA	NA	NA
ASV15309	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15310	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	NA
ASV15311	Bacteria	Chloroflexi	KD4-96	NA	NA	NA	NA
ASV15312	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15313	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Gallicola	NA
ASV15314	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC_AAA011-D5	NA	NA
ASV15315	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15316	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15317	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15318	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV15319	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15320	Bacteria	Marinimicrobia_(SAR406_clade)	NA	NA	NA	NA	NA
ASV15321	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV15323	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
ASV15324	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	NA	NA
ASV15325	Bacteria	NA	NA	NA	NA	NA	NA
ASV15326	Bacteria	NA	NA	NA	NA	NA	NA
ASV15327	Bacteria	NA	NA	NA	NA	NA	NA
ASV15329	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV15330	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15331	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV15332	Bacteria	NA	NA	NA	NA	NA	NA
ASV15333	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV15334	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA
ASV15335	Bacteria	NA	NA	NA	NA	NA	NA
ASV15336	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans	NA
ASV15337	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	NA	NA
ASV15338	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15339	Bacteria	NA	NA	NA	NA	NA	NA
ASV15340	Bacteria	NA	NA	NA	NA	NA	NA
ASV15341	Bacteria	NA	NA	NA	NA	NA	NA
ASV15342	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	NA
ASV15343	Bacteria	NA	NA	NA	NA	NA	NA
ASV15344	Bacteria	Bacteroidota	Rhodothermia	NA	NA	NA	NA
ASV15345	Bacteria	Nitrospirota	Thermodesulfovibrionia	NA	NA	NA	NA
ASV15346	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV15347	Bacteria	NA	NA	NA	NA	NA	NA
ASV15348	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	NA	NA	NA
ASV15349	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15350	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	NA
ASV15351	Bacteria	NA	NA	NA	NA	NA	NA
ASV15352	Bacteria	NA	NA	NA	NA	NA	NA
ASV15353	Bacteria	Actinobacteriota	Actinobacteria	PeM15	NA	NA	NA
ASV15354	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15355	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA
ASV15356	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Rubidimonas	NA
ASV15357	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15358	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
ASV15359	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA	NA
ASV15360	Bacteria	Planctomycetota	Pla3_lineage	NA	NA	NA	NA
ASV15361	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV15362	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	NA	NA	NA
ASV15364	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
ASV15365	Bacteria	Patescibacteria	NA	NA	NA	NA	NA
ASV15366	Bacteria	NA	NA	NA	NA	NA	NA
ASV15367	Bacteria	NA	NA	NA	NA	NA	NA
ASV15368	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus_Fritschea	NA
ASV15369	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
ASV15370	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA
ASV15371	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV15372	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15373	Archaea	NA	NA	NA	NA	NA	NA
ASV15374	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15376	Bacteria	NA	NA	NA	NA	NA	NA
ASV15377	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV15378	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15379	Bacteria	NA	NA	NA	NA	NA	NA
ASV15380	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15381	Bacteria	NA	NA	NA	NA	NA	NA
ASV15383	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15384	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15385	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15386	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV15387	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	NA	NA
ASV15389	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	NA	NA	NA
ASV15390	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	NA	NA	NA
ASV15391	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV15392	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV15393	Bacteria	NA	NA	NA	NA	NA	NA
ASV15394	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV15395	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV15396	Bacteria	NA	NA	NA	NA	NA	NA
ASV15397	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
ASV15398	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15399	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	NA	NA	NA
ASV15400	Bacteria	NA	NA	NA	NA	NA	NA
ASV15401	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	NA	NA	NA
ASV15402	Bacteria	Planctomycetota	NA	NA	NA	NA	NA
ASV15405	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetovibrio	NA
ASV15406	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV15407	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15408	Bacteria	Elusimicrobiota	Lineage_IIb	NA	NA	NA	NA
ASV15409	Bacteria	NA	NA	NA	NA	NA	NA
ASV15410	Bacteria	NA	NA	NA	NA	NA	NA
ASV15411	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA	NA
ASV15412	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15413	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15414	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15415	Bacteria	Chloroflexi	KD4-96	NA	NA	NA	NA
ASV15416	Bacteria	NA	NA	NA	NA	NA	NA
ASV15417	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15418	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15419	Bacteria	NA	NA	NA	NA	NA	NA
ASV15420	Bacteria	NA	NA	NA	NA	NA	NA
ASV15421	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA	NA
ASV15428	Bacteria	NA	NA	NA	NA	NA	NA
ASV15434	Bacteria	NA	NA	NA	NA	NA	NA
ASV15435	Bacteria	NA	NA	NA	NA	NA	NA
ASV15436	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
ASV15437	Archaea	NA	NA	NA	NA	NA	NA
ASV15438	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15439	Bacteria	NA	NA	NA	NA	NA	NA
ASV15440	Bacteria	NA	NA	NA	NA	NA	NA
ASV15441	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15442	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV15443	Bacteria	Chloroflexi	NA	NA	NA	NA	NA
ASV15444	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV15445	Bacteria	Planctomycetota	OM190	NA	NA	NA	NA
ASV15446	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15447	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15448	Bacteria	NA	NA	NA	NA	NA	NA
ASV15449	Bacteria	NA	NA	NA	NA	NA	NA
ASV15450	Bacteria	NA	NA	NA	NA	NA	NA
ASV15451	Archaea	NA	NA	NA	NA	NA	NA
ASV15452	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15453	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	NA	NA	NA
ASV15454	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV15455	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Tissierella	NA
ASV15457	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	GW2011	AR15	NA
ASV15458	Bacteria	NA	NA	NA	NA	NA	NA
ASV15459	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	NA	NA	NA
ASV15460	Bacteria	NA	NA	NA	NA	NA	NA
ASV15461	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA	NA	NA
ASV15462	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter	NA
ASV15463	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV15464	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV15465	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15466	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV15467	Bacteria	NA	NA	NA	NA	NA	NA
ASV15468	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA
ASV15469	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV15470	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA	NA
ASV15471	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
